seed,hopper-medium-replay_ST4,hopper-medium-replay_ST2,hopper-medium-replay_ST1,walker2d-medium-replay_ST4,walker2d-medium-replay_ST2,walker2d-medium-replay_ST1
101,0.10733818584030733,0.10664526174668493,0.1191191038192864,0.08063251552946211,0.07342199620692953,0.0038016416580779148
102,0.10691878414044728,0.10729680941688033,0.12461387646791963,0.09319370290749962,0.07118697720370311,0.12979816924136933
103,0.1129037840116957,0.10088068895928942,0.11561147131044114,0.09447348495577076,0.07760820192523511,0.09869112681780381
104,0.11047094853139726,0.10931131339803239,0.09851978173164745,0.08792387092117769,0.07212529673578802,0.0806166656374876
105,0.10918866069711533,0.10735846495271584,0.12925688403401592,0.08622762558415888,0.07573600398357885,0.08400937019773187
106,0.10694255242587039,0.09508327299380082,0.11539767662717335,0.08721770378851607,0.17839464061220256,0.11931342029890322
107,0.11382240876926959,0.09549348911283377,0.10916508460492261,0.08397346017202449,0.07859033014326944,0.0779849859048896
108,0.108506447547109,0.11765809011625687,0.1001429793942009,0.08418036057932732,0.07739378092657719,0.07745503145664828
109,0.1104284019780587,0.1091709349392622,0.11517508369384018,0.08127822712337471,0.07238838463837499,0.06352878647790268
110,0.10671556825329812,0.10497527718042154,0.10872833707484172,0.08953795676151209,0.07695396565308897,0.06881848403746511
111,0.1078257495035377,0.11861850426260963,0.09930236896195657,0.1007643445213918,0.08085272947649946,0.059002622188710094
112,0.10761886804294452,0.11750328389889876,0.09971239500765186,0.08966005165016587,0.053738938057357855,0.06695537023065348
113,0.10888458626573326,0.11095027392963223,0.10826321295837515,0.08919048081100883,0.07648780501463726,0.07367595555883855
114,0.10746891223414652,0.11244545563326068,0.09896768758470909,0.08157811714821209,0.07454528979227074,0.03063860666271238
115,0.1100812561315073,0.11905713909125473,0.10984352091436997,0.08738938186185703,0.07285673013416816,0.07314509154123201
116,0.1077695951161919,0.10672374869094782,0.10385189956952984,0.08152089022452297,0.06821192504121981,0.05688817635554804
117,0.1105643945099829,0.1054816374800342,0.1041839421271493,0.08733980463871506,0.07973833598378537,0.06877341236328226
118,0.10767545401504694,0.104848785486757,0.11315212881590206,0.11468275311910493,0.06542421934877918,0.10213596854566452
119,0.10943504340325014,0.11036113408176272,0.08911537617041773,0.0781662301629047,0.07092001801530341,0.08264153034774986
120,0.10927990238332859,0.10775517247662852,0.11415573005936132,0.07806263817739985,0.07694668196615932,0.08667795861758076
121,0.10490958484032281,0.10932488704694251,0.09869001906467847,0.083616047685627,0.06420783859523636,0.0021041529462591585
122,0.10934645040747287,0.11322575914448577,0.09751812733456579,0.018998706024533907,0.07802130610975404,0.09159425461843279
123,0.10695444951485589,0.11961283176687904,0.08931826553949851,0.08939692919568772,0.1031858958607003,0.058093897508343845
124,0.10682279298146159,0.11750465390827322,0.11366761453166618,0.08150333819988718,0.07229875999434027,0.06669022403565629
125,0.11224865762354722,0.11724511717377646,0.11155696127538975,0.09652684985922538,0.08079090208690176,0.007271308047770638
126,0.11040064711649607,0.10881811580323175,0.10793293002229123,0.09347248158859536,0.07329268362194785,0.11561662226013822
127,0.10913986983613527,0.11060886694323477,0.10226639822697366,0.08875417466234478,0.07884670950605865,0.07166174536109432
128,0.10852933472894398,0.11292245331420364,0.1021946763903317,0.08576601998250925,0.048214283662932934,0.06585920582030433
129,0.11030817144286238,0.11302806138360055,0.10756717353470435,0.09010764974772266,0.0783508278692736,0.09324169817976753
130,0.11081818502079395,0.11221846519253421,0.10844090170332771,0.09413285293113542,0.06613988357507675,0.0761897491077393
131,0.1056442551393806,0.10892068767011949,0.11099536450219413,0.07857647840584019,0.09448620310146018,0.03407180650708066
132,0.10744292535825897,0.11563985800723267,0.1137870546960567,0.03628033849297963,0.07057574749059363,0.10488483390113006
133,0.10978062309360283,0.11298141640604452,0.10773357948265458,0.0810272256875505,0.07587117228306398,0.0799315834132817
134,0.11112968269163702,0.12026476998490851,0.09540305593236727,0.08802036043204006,0.08062681172804756,0.09168002725511114
135,0.10936611744280963,0.11039911661707777,0.10919897872321216,0.07980871883566075,0.07736785493721392,0.050261397662832816
136,0.10953336380208945,0.10037302287785646,0.10648027536202788,0.09062831001157749,0.07410702968401264,0.062334150404066466
137,0.11084658724038389,0.11297251793000218,0.10382005131587306,0.09457417046140243,0.07590838495508602,0.07601616629801065
138,0.10923672745402506,0.10823362442510295,0.09444231862138372,0.07853176372061675,0.07177364414492882,0.010200293737739985
139,0.10958930614805992,0.10524271793478233,0.1105010444525178,0.08339887748334078,0.09517309010804754,0.08714641284879403
140,0.10724162914414336,0.10991372560042331,0.1021462288550547,0.08759502609998679,0.0745404166642006,0.05671281179858226
141,0.10855936991769845,0.10934366371199879,0.1069430388471997,0.08090634948366117,0.05582526687241532,0.09313246842356886
142,0.11124795007912687,0.10647441389599074,0.09999629082300152,0.08594660313652261,0.0738284052637512,0.09560451724674263
143,0.11050143994770469,0.11877133784748486,0.11134866061574784,0.08360373753909357,0.06270292746235882,0.06275764912106457
144,0.11018573849429805,0.10986938123894141,0.10353982046705201,0.08472641157581906,0.0799626108676792,-0.0019187406368218064
145,0.10809677999237632,0.0999465090546787,0.1001149634560651,0.07872320710242013,0.07090077542883484,0.11766495233914837
146,0.11408677251579853,0.10615813213142658,0.1046895637919232,0.09060152721172979,0.07092146736426637,0.07617122521456304
147,0.11086353098178522,0.10792462096804856,0.11088555218437031,0.09970317900758474,0.06313599125604165,0.07624249485020936
148,0.10966713648913562,0.11309700436675497,0.12128444943528295,0.0885826017673263,0.08240716693794403,0.07155761630728406
149,0.1109643680266913,0.10078458950546576,0.10698367388367733,0.08205478612679455,0.08339931120001948,0.06797393336145997
Average,0.10890261561411665,0.11112191883000504,0.10644515857422125,0.08543282383772634,0.07379027790343783,0.07262837334031175
StdError,0.00016075088161572243,0.0005104812712305697,0.0006907408374202708,0.0009557350721783344,0.0010153305730968179,0.002379678983343113
Formatted,10.9±0.0,11.1±0.1,10.6±0.1,8.5±0.1,7.4±0.1,7.3±0.2
