seed,hopper-medium-replay_ST4,hopper-medium-replay_ST2,hopper-medium-replay_ST1,walker2d-medium-replay_ST4,walker2d-medium-replay_ST2,walker2d-medium-replay_ST1
75,0.09426468713072526,0.048860577553669474,0.08032890076725854,0.06459116881394615,0.003704589864452048,0.0291687382179906
76,0.10189723665421087,0.0829469475720105,0.0115107774803606,0.07293804639883797,0.02950107345839681,0.05753888977727705
77,0.09805432807588829,0.05354956222648939,0.0769834913144491,0.06834691941228292,0.0640417808472154,0.04923301586046122
78,0.09249055369130113,0.09678105917964114,0.06058388418120771,0.07308022256994383,0.06250200141194322,0.00917382443438154
79,0.10695713468601215,0.10991739665593821,0.05901047808740951,0.05066068155932653,0.012102046747094357,0.0740737733179072
80,0.09995560599195104,0.06714930602164282,0.08795097701997677,0.07435043283547181,0.0085544673661857,0.017956229953081826
81,0.10253392030855811,0.08640703569773743,0.09494315512120188,0.06426746296106677,0.056949154869629225,0.06500637126150588
82,0.12135435334285007,0.06495218320279904,0.08495444907794188,0.07437924042043784,0.011555389876603131,-0.0017135907890617247
83,0.10334970145279727,0.08125546303500562,0.0835567184158902,0.09447920449396,-0.0014715132776440178,0.008031292156407755
84,0.1067535250575083,0.07564008138905762,0.06537536765119704,0.06505853609202547,0.008690775788226468,0.037475678206917815
85,0.10470572528916323,0.1252915443273706,0.09201906323456734,0.0757965515514538,0.008351129109257244,0.05432507428553624
86,0.061784586228568854,0.08440384448381129,0.07909762742492571,0.00972499707104072,0.07133081558038594,0.01635251084686773
87,0.09739415322194377,0.07159916562578725,0.07769115912848908,0.05864784029989814,0.05547912307163297,0.06627163866699354
88,0.10727098539433347,0.08774703785917361,0.045231783756858296,0.053178780078424026,0.0850936051847083,0.06736807494636612
89,0.09134612154136947,0.11474172079851866,0.055694799039738854,0.056774311520681124,0.010339181569428542,0.04817344565493067
90,0.09454076052737442,0.07526165700975077,0.05752570184337023,0.05389199065460419,0.013660150055344203,0.050417072706810104
91,0.09542567021092356,0.04016898480846557,0.009528629995653109,0.053529594937392705,0.053401210190932136,0.06636321468153777
92,0.10128922701557963,0.014401483591074953,0.02495918088112675,0.06389227215856287,-0.0006703320205619495,0.043336684283551655
93,0.10326508581483236,0.09753768623162298,0.01709957607768903,0.07278863016332049,0.0007947070461028306,0.010681226606916156
94,0.09593956730953329,0.11409756741099847,0.034545154869581624,0.06441633250550992,0.07185565102907131,0.03695679179626819
95,0.10040121298478029,0.07845291021774788,0.06595115421065548,0.10920976243424475,0.06276968423926503,0.06722479962702814
96,0.12117194323020734,0.08244617778125783,0.034876367244620614,0.06988342793446355,0.05606470770461628,0.05234616606763759
97,0.11047798860804425,0.07393128311273073,0.02223913412312533,0.06089670641200313,0.05860481333012419,0.06046788814979507
98,0.09278367748754567,0.0779486669049478,0.08724757794623662,0.006846387089175584,0.07757968392500228,-0.005609354086192555
99,0.10370598360198378,0.09378115042709556,0.05577778106512691,0.024572995863518857,0.061962099684473096,0.06966079703884391
100,0.11992600443029806,0.07617866307947248,0.10472232996316469,0.06798705673015834,0.009714795220236374,0.013183252919893019
101,0.1015590311694218,0.026496049679467656,0.03508899058685237,0.06861892858696998,0.047265600855317794,0.02590169182366958
102,0.0834274231111575,0.05405888138122757,0.0275236064127705,0.06881888840886073,0.04643974620187804,-0.007737426309303969
103,0.1258488890117841,0.027573793111365964,0.07837847225713701,0.0591241680701633,0.0786600904765894,0.08874235879541502
104,0.10088696366488652,0.05478459773624116,0.06962668701213567,0.06988039590833944,0.03779298513731465,0.05799551048599743
105,0.10218491460592002,0.08531660257807275,0.014710247108879816,0.05961044810904054,0.07559739487819842,0.0035541277659069605
106,0.04937354101126694,0.06943701139673197,0.05073725178350782,0.08025782584388269,0.07260751424167756,0.0083795568557326
107,0.06286531951685366,0.10481226183964987,0.05712433438371202,0.0775147778343271,0.006747897628257919,0.06076491913386954
108,0.09562184967211586,0.05380794237493534,0.011001555526838201,0.0075556365087599405,0.00406364883490049,0.005545788484606372
109,0.09522396998715565,0.0940174114539995,0.010440879073591309,0.0580356201819147,0.016747496322632234,0.060177071395794764
110,0.09695169038170708,0.1072270551852819,0.12024296806363975,0.06699528905765326,0.05393081349499707,0.060430395317316046
111,0.08699601915723792,0.08472616032807685,0.07288875882583255,0.058168961026765706,0.058653406000946894,0.05634630238619912
112,0.11601882524345283,0.08479943654591407,0.01341819978005787,0.0622807372488004,0.052506795859473085,0.07418031567927527
113,0.09099019969696973,0.08971116384915628,0.012467898679026004,0.07972648222652898,0.0744573875027411,0.004958260140284859
114,0.09429074742593896,0.10553265531147724,0.02392938436621435,0.07721241197700708,0.005811048675220815,0.047069412328568996
115,0.14788440489699742,0.03216222289364601,0.06896555385542123,0.06699291445393575,0.09542153251894978,0.02766021163031277
116,0.157559610898325,0.08857657072031748,0.11599094301920287,0.08631579195039617,0.08176379752374005,0.013690472590029852
117,0.09382681877578321,0.08451761537639144,0.011921833389808217,0.013985479308617689,0.07265071700234697,0.05569413377316326
118,0.10971766270861713,0.08237177007131792,0.012225935155163545,0.015075417449169971,0.11983293906653253,0.0059691834797060495
119,0.09368743295299217,0.0953725025283878,0.11106485155420341,0.0686725422295243,0.0735254050098513,0.052298981814958755
120,0.1833063331700207,0.09761705385772258,0.053262699263907094,0.016027047204463407,0.0013384497821350965,0.06336965080962835
121,0.09178518916053574,0.06043699150698497,0.04829231168313827,0.05958154075712136,0.08240014201614985,-0.00125726263288913
122,0.10428364628805135,0.032125897828743234,0.08428801089115023,0.07093567104984722,0.00292370237724259,0.018217905248835736
123,0.09096076714125849,0.08348715961915537,0.04434661994231631,0.06283487688318329,0.02357026193778061,0.052390140550758225
124,0.10917331524012495,0.11414734612046507,0.04570009363314505,0.06104557650487031,0.0036729210033179856,0.06961199931316576
125,0.08993785159411498,0.05231988713933342,0.047026476094311834,0.062224519806179185,0.07682115470093966,0.06621263130238175
126,0.10032897343624175,0.0761474487780533,0.10573121181036695,0.06918641296440325,0.05157544592736823,0.05369336729879709
127,0.14464236709079087,0.0862176228162233,0.06933371576214382,0.06698079378664883,0.07064972325117806,0.06138060956195062
128,0.1978320416459384,0.06992875037163841,0.02876376730011492,0.07542290614716694,0.010914039569259012,0.07241147678178618
129,0.11930433641735613,0.0831780087755186,0.07571081424702444,0.05880186179608092,0.07971646952873938,0.07336167680951791
130,0.08304351783718579,0.08903796402120909,0.05322878146685971,0.08267917753448722,0.036326549289938205,0.052100980438697195
131,0.10857816766683921,0.07167122095644861,0.1024867995655358,0.057178605748851634,0.05569885543620898,0.009388889297177827
132,0.0966788858224807,0.03247679556537344,0.08862007857808507,0.02527900636113715,0.06767202611852348,0.06239220505236378
133,0.10139550971326798,0.009974184626748659,0.01048321484596251,0.08864474993631241,0.02364111766500397,0.06640571444252198
134,0.09641605829468504,0.07685252956988477,0.011983933194658528,0.06866343602574576,0.045109226528833236,0.016381023035777213
135,0.09279053157982471,0.09135521333551556,0.05732380679795363,0.07528814271189677,0.0537935536267052,0.011689757401767895
136,0.10560762277505434,0.0868757033645163,0.09231705318315175,0.016956095912144663,0.06821328894118578,0.05609601138247344
137,0.08854309867698092,0.08404172470002583,0.02516007040059801,0.05843389311096217,0.014503432318536447,0.0586917527310493
138,0.09564674907078231,0.06611533780998854,0.07807285630507309,0.11869658342781449,0.01586201443151057,0.055810232221224096
139,0.1342604845561008,0.09240246462780612,0.07382663602992638,0.057146166796834784,0.008535521687119633,0.006135941663053261
140,0.13114783148964454,0.05483312147970536,0.010958799466496845,0.10078882819569229,0.0643640124113644,0.05305448228674552
141,0.09266571450392683,0.03907750660249238,0.07507121580153854,0.0692319782574815,0.05289921184585168,0.060852812737455526
142,0.12754187445662943,0.012895061260719444,0.08436907840792064,0.08231565931709414,0.06848184403045618,0.06616047531671594
143,0.0924519886811399,0.01501007236094391,0.04626460769207232,0.07396915700527718,0.06756831285915553,0.002066399440755923
144,0.07979422628050893,0.07532990444448441,0.04542115083902785,0.00843281979140777,0.06951392705670964,0.006162717151679988
145,0.11639628510011436,0.10516175162606357,0.06569608290641948,0.07132719910689313,0.048228852698931735,0.00859648122616076
146,0.09892881698895496,0.10956186559605019,0.059237126535676636,0.07096820332441148,0.05639823312103846,0.0521517046352015
147,0.09278846219092485,0.05309835311705136,0.06632448432178556,0.05611970745799056,0.05884221681081343,0.0484509419621191
148,0.10298488757508935,0.07901958593206716,0.07048500668908785,0.06458074006297036,0.05839314600244104,0.05555021947394083
149,0.1106650539232859,0.08656190139044988,0.044375333537394875,0.021440722118732554,0.000389261497669056,-0.003939353842181952
Average,0.10494106937615863,0.07059959069673528,0.05615481441488606,0.061623382072100184,0.04482561471246387,0.03838357361862135
StdError,0.0017211925394068923,0.002219855450160689,0.002395485001317881,0.0018252825453486377,0.0024157233093749187,0.002182526945754134
Formatted,10.5±0.2,7.1±0.2,5.6±0.2,6.2±0.2,4.5±0.2,3.8±0.2
