seed,hopper-medium-replay_ST4,hopper-medium-replay_ST2,hopper-medium-replay_ST1,walker2d-medium-replay_ST4,walker2d-medium-replay_ST2,walker2d-medium-replay_ST1
88,0.10926302355412766,0.10154144827039187,0.11684006776024579,0.05913308689092373,0.10500436873813855,0.03111683283320878
89,0.12034425603600113,0.09315185868232284,0.11114368129766142,0.07448120340731221,0.062434828210603796,0.14840959835963483
90,0.10381943432900502,0.10981013482294524,0.11648368940129383,0.07636142383970479,0.05900557548309983,0.07015375790787418
91,0.12119401145968194,0.10655003442020361,0.0975842474790322,0.0720273933767442,0.0836262506833956,0.06771362012485732
92,0.1257460523153734,0.12212557373739479,0.10653167341462554,0.03687505403905954,0.07077124436429885,0.06172234114701714
93,0.1181344067194417,0.09911621075327276,0.09127820362069564,0.08250430610762616,0.07829295858151439,0.12692460930394492
94,0.12481099628688593,0.11737574335325276,0.11406753382538738,0.08841194929491689,0.07138381743663634,0.0697363587731526
95,0.12315004889433308,0.1115510183924086,0.12291210583125056,0.07924575780014272,0.07682690657942885,0.030574343264292852
96,0.11304230755048202,0.1002854019422086,0.08979583095579095,0.06963695334568598,0.0626241388938389,0.10178388842197635
97,0.10943380636862257,0.10174619793565073,0.1155937933508749,0.062174645784440846,0.10880056448396076,0.10241167547502905
98,0.09938992088317129,0.10510861977702658,0.11590799647344784,0.06011036492436633,0.06159692549429095,0.10805618690794358
99,0.11690778913587786,0.11447080296788627,0.09547687898690474,0.07952710759634328,0.06468600967168238,0.11114084561696647
100,0.11484188739864683,0.12450173065918399,0.11141757013377594,0.07449428542811584,0.09770912673182469,0.11774120357638836
101,0.10577949815976694,0.11175849325795369,0.1191191038192864,0.06604993240233524,0.08003228159423768,0.0038016416580779148
102,0.09066067216202532,0.11514209977297263,0.12461387646791963,0.08807197451112707,0.10217638207136562,0.12979816924136933
103,0.1087612315118649,0.10420202420298003,0.11561147131044114,0.07721100447557346,0.07054228391404216,0.09869112681780381
104,0.11014845312418231,0.1180274796956155,0.09851978173164745,0.0807894396269964,0.06867672947948394,0.0806166656374876
105,0.10566684620662237,0.11469003669791171,0.12925688403401592,0.08106616599213472,0.086122705269965,0.08400937019773187
106,0.1254592881884052,0.11967858416989063,0.11539767662717335,0.0681606940948209,0.18724457491004215,0.11931342029890322
107,0.10172764865376681,0.09784784497899837,0.10916508460492261,0.020167804205251993,0.008425296023011966,0.0779849859048896
108,0.10004866393749651,0.13132348367756816,0.1001429793942009,0.016112016414147296,0.07728297859834561,0.07745503145664828
109,0.11100237315644287,0.10330544900559864,0.11517508369384018,0.06376323784357298,0.06490997376251978,0.06352878647790268
110,0.121048013043662,0.11325001276529319,0.10872833707484172,0.05420321470574991,0.07057257433142294,0.06881848403746511
111,0.1084556665887323,0.12002342361551245,0.09930236896195657,0.07089932915803339,0.05330354330374498,0.059002622188710094
112,0.1096706359012934,0.10930187922055974,0.09971239500765186,0.05949640909071601,0.07846679430063755,0.06695537023065348
113,0.11967503476572978,0.09950911675149313,0.10826321295837515,0.08187277661769891,0.07621316940582003,0.07367595555883855
114,0.11348354954110536,0.10842206175194441,0.09896768758470909,0.07416354412488887,0.11070449329830172,0.03063860666271238
115,0.10929540941108688,0.12875432544753157,0.10984352091436997,0.07153824531984612,0.092084734413135,0.07314509154123201
116,0.11662933762070345,0.09487098183155279,0.10385189956952984,0.06278459307731818,0.045084855775845735,0.05688817635554804
117,0.10240769398728215,0.1358937693374336,0.1041839421271493,0.08409013270169147,0.06800488781164638,0.06877341236328226
118,0.10719225168441043,0.10786028663851766,0.11315212881590206,0.06539236822888654,0.08842355419175243,0.10213596854566452
119,0.10373954131135069,0.09952133463323522,0.08911537617041773,0.05985429551877787,0.018458529119436608,0.08264153034774986
120,0.10608615824172932,0.10615967349478975,0.11415573005936132,0.06448724647805902,0.11202470891662421,0.08667795861758076
121,0.11266154872615995,0.09722546274020896,0.09869001906467847,0.07978971651235191,0.07745626798136848,0.0021041529462591585
122,0.09914454995094901,0.09517565290928787,0.09751812733456579,0.06038527565348148,0.08198293205170354,0.09159425461843279
123,0.10778802126838881,0.10905423737115125,0.08931826553949851,0.08499580677980934,0.119319882201367,0.058093897508343845
124,0.10776681304838934,0.10556068997463194,0.11366761453166618,0.07388481165301898,0.07446901871390668,0.06669022403565629
125,0.10913963572971433,0.09688514210758252,0.11155696127538975,0.0664019836823865,0.05319187495111768,0.007271308047770638
126,0.10466456315530424,0.11778958425280575,0.10793293002229123,0.01860590005760186,0.06438484453930643,0.11561662226013822
127,0.1176121827604476,0.09815707271599787,0.10226639822697366,0.06993272275310349,0.01337758289312847,0.07166174536109432
128,0.11490693658495292,0.10217234271969174,0.1021946763903317,0.07465973247162706,0.08952783403148949,0.06585920582030433
129,0.11803743669076142,0.12183492105859564,0.10756717353470435,0.07922836800289834,0.019441481721316208,0.09324169817976753
130,0.11242953026488177,0.1191931877963707,0.10844090170332771,0.08428566277533721,0.07374714013848942,0.0761897491077393
131,0.11822915704195691,0.1019531363230616,0.11099536450219413,0.07134769494252093,0.05953875411409853,0.03407180650708066
132,0.10929590427137313,0.10986884147826144,0.1137870546960567,0.07454704088724369,0.0607490111718639,0.10488483390113006
133,0.13588368600310471,0.10763724798009244,0.10773357948265458,0.0757582424191366,0.07367650744894111,0.0799315834132817
134,0.11050537135493545,0.11409382732364622,0.09540305593236727,0.004898842368502733,0.10167729769478902,0.09168002725511114
135,0.103003458512019,0.1050447637832862,0.10919897872321216,0.06994389895217733,0.06943566016740606,0.050261397662832816
136,0.12587983106245396,0.11046559589400207,0.10648027536202788,0.06733845947266749,0.017474096310864756,0.062334150404066466
137,0.096888187018534,0.09986713266789549,0.10382005131587306,0.0943483060261824,0.05745708129032316,0.07601616629801065
138,0.11417824179700031,0.10932386603677004,0.09444231862138372,0.07054648267691939,0.09083640880677848,0.010200293737739985
139,0.10691555586617817,0.09943504027230177,0.1105010444525178,0.08795855574793704,0.05231118304942903,0.08714641284879403
140,0.10886338798558995,0.09951778040835758,0.1021462288550547,0.06468063286066959,0.08546481901967133,0.05671281179858226
141,0.11299918232391037,0.11223244386454195,0.1069430388471997,0.08012369054150364,0.07483259110725111,0.09313246842356886
142,0.10231882004848483,0.09703416296817086,0.09999629082300152,0.06489068988551819,0.07158763540513648,0.09560451724674263
143,0.10077397564699611,0.1087270224961831,0.11134866061574784,0.08120735789992428,0.007587043684242682,0.06275764912106457
144,0.10619522271553959,0.09764622814169537,0.10353982046705201,0.07392978515043437,0.013440827675537111,-0.0019187406368218064
145,0.10338257875104957,0.1254098666938187,0.1001149634560651,0.06337588423957269,0.08145128639862742,0.11766495233914837
146,0.1015348624069487,0.1107357326745067,0.1046895637919232,0.06186804864152451,0.054865560904482386,0.07617122521456304
147,0.10730721076346782,0.10151526356428171,0.11088555218437031,0.06883102074297975,0.06933341933951724,0.07624249485020936
148,0.11462913159934222,0.09391410590749724,0.12128444943528295,0.07716389458016751,0.10478368130138498,0.07155761630728406
149,0.11315936758245213,0.09313408702298236,0.10698367388367733,0.06480542018847814,0.08339672486418187,0.06797393336145997
Average,0.11019338111939035,0.10715853201837305,0.10644515857422125,0.0696012850630865,0.0731521647059088,0.07262837334031175
StdError,0.0006229057052854982,0.00074806063971465,0.0006907408374202708,0.0015629432182718331,0.0026180996334832793,0.002379678983343113
Formatted,11.0±0.1,10.7±0.1,10.6±0.1,7.0±0.2,7.3±0.3,7.3±0.2
