seed,hopper-medium-replay_ST4,hopper-medium-replay_ST2,hopper-medium-replay_ST1,walker2d-medium-replay_ST4,walker2d-medium-replay_ST2,walker2d-medium-replay_ST1
37,0.007059584192396904,0.09299002346636125,0.10063115921665204,0.052396685778320524,0.05445905224921158,0.00031225678992902796
38,0.007721472841170801,0.12340685066086962,0.09088075056553603,0.052161928402773346,0.0524214853538262,0.011733735352225709
39,0.006799067444265495,0.09518318184075303,0.008104882144737171,0.052221318101673755,0.053825505167991554,5.3560630325887286e-05
40,0.007908071035182386,0.09879847669552383,0.09308590510326664,0.0515818552412735,0.05090225829211602,0.014204263732447887
41,0.006830310444564421,0.07697920876233404,0.010683049073733745,0.053065761682799785,0.05756876162716555,0.005714706639682384
42,0.00870207048678119,0.10055754312120305,0.009142625781097204,0.05156356640597031,0.050984488568055555,0.00013133888781329507
43,0.006599532673832635,0.07722085152303307,0.09200343086744527,0.052690525672864474,0.06989257020551182,0.10854455833211356
44,0.008630587881661659,0.0967896009847989,0.11442928781741969,0.05101288804362906,0.05444468808838806,0.005956282413241969
45,0.006726319477804216,0.0973359567304917,0.06828378138902153,0.05327912807842439,0.055716523659780984,0.004253072566059734
46,0.006493451241981628,0.07783567539878011,0.09709748256991856,0.052126947342895975,0.06645800089694698,0.017654305630430907
47,0.006677475679079269,0.10148116755475016,0.09382092195150323,0.053689883785832754,0.0582739466839245,-0.001748137178489549
48,0.00662805995965262,0.1025897419415773,0.009930072132191952,0.05298202230268804,0.05731776964646585,0.0659276393429949
49,0.0068335027597490085,0.13349824117298476,0.009597933854063757,0.054227016097193693,0.05443256592148521,0.009259999116037186
50,0.008874580308201497,0.09751635379971406,0.008767768892345046,0.052176290773649735,0.0724808040898425,0.0025018538523683236
51,0.006521497737864567,0.09382379370455567,0.12762032902356504,0.05340667384729476,0.05330800871217339,-5.3926216213824525e-05
52,0.008749230402307726,0.09084795074866252,0.09306077320813669,0.05171562113510719,0.051258174828389604,-0.005192749078288216
53,0.00890205097573928,0.09450723899110341,0.009804486596619711,0.05436782656592652,0.05446971185958518,0.009257180283675434
54,0.008727164962239554,0.09756213077957357,0.020025251356809826,0.05107965773153958,0.05261104417571813,0.005737968624287645
55,0.0067069556047441685,0.0958435875979867,0.009533061350962496,0.054531794835613115,0.054819569609149806,0.0030534752260182045
56,0.00783423213495885,0.08998300107981415,0.019202131004467302,0.05135939179381593,0.05565777901136242,0.0005397536911969798
57,0.008653023960165826,0.08904803477983388,0.07237535706757292,0.051774852910703995,0.0515722883530846,0.10406439679795226
